,price,square_meters,bedrooms,bathrooms,parking_spaces,address,description,colony,latitude,longitude
464,2158204,64,2,1,1,COLTONGO,"DEPARTAMENTO EN VENTA EN VIDA VALLEJO, COLTONGO, 2 RECAMARAS",COLTONGO,19.4825341796,19.4825341796
465,2409272,72,2,2,1,COLTONGO,"DEPARTAMENTO EN VENTA EN VIDA VALLEJO, COLTONGO, 2 RECAMARAS",COLTONGO,19.4825341796,19.4825341796
466,2361241,72,2,2,1,COLTONGO,"DEPARTAMENTO EN VENTA EN VIDA VALLEJO, COLTONGO, 2 RECAMARAS",COLTONGO,19.4825341796,19.4825341796
467,4456943,130,3,3,2,COLTONGO,"DEPARTAMENTO EN VENTA EN VIDA VALLEJO, COLTONGO, 3 RECAMARAS",COLTONGO,19.4825341796,19.4825341796
468,2898819,82,3,2,1,COLTONGO,"DEPARTAMENTO EN VENTA EN VIDA VALLEJO, COLTONGO, 3 RECAMARAS",COLTONGO,19.4825341796,19.4825341796
469,2591188,73,2,2,1,COLTONGO,"DEPARTAMENTO EN VENTA EN VIDA VALLEJO, COLTONGO, 2 RECAMARAS",COLTONGO,19.4825341796,19.4825341796
470,7300000,130,3,2,2,INDEPENDENCIA SAN RAMON,CASA EN VENTA CON 3 RECAMARAS EN SAN JERONIMO LIDICE,INDEPENDENCIA,19.3797733751,19.3797733751
471,4200000,116,3,3,1,PROGRESO,CASA DE 3 RECAMARAS EN VENTA EN COL. PROGRESO TIZAPAN,PROGRESO TIZAPAN,19.3398979151,19.3398979151
472,3800000,83,2,2,2,COL DEL VALLE NTE,DEPARTAMENTO EN VENTA CON 2 RECAMARAS EN DEL VALLE NORTE,,,
473,6500000,210,3,3,3,HEROES DE PADIERNA,DEPARTAMENTO EN VENTA CON 3 RECAMARAS EN HEROES DE PADIERNA,HEROES DE PADIERNA,19.3133186911,19.3133186911
474,23900000,0,3,3,0,BOSQUES DE LAS LOMAS,"BOSQUES DE LAS LOMAS, DEPARTAMENTO DE LUJO A LA VENTA EN ROYAL REFORMA (GR)",BOSQUES DE LAS LOMAS,19.4035606676,19.4035606676
475,17900000,0,3,3,0,LA ROSITA,"SANTA FE, ESTUPENDO DEPARTAMENTO CON 2 TERRAZAS, A LA VENTA EN GIRAULT (JS/AO)",SANTA FE,19.3892631023,19.3892631023
476,9300000,0,3,2,0,ALAMEDA PONIENTE,"SANTA  FE,  DEPARTAMENTO A LA VENTA EN RESIDENCIAL SOLEIL  (GR)",LA VENTA,19.3196157598,19.3196157598
477,1350000,0,2,1,0,DOCTORES,DEPARTAMENTO EN VENTA COL DOCTORES,,,
478,1380000,0,1,1,0,SINATEL,EXCELENTE DEPARTAMENTO EN COL SINATEL,SINATEL,19.3612361681,19.3612361681
479,6400000,277,6+,3,3,PEDREGAL DE STA URSULA,"SE VENDE MAGNIFICA PROPIEDAD, CON EXCELENTE UBICACION A UN MINUTO DEL CRUCE PERIFERICO Y AV GRAN SUR",,,
480,2700000,85,2,2,1,INDEPENDENCIA,EN VENTA DEPARTAMENTO MAGNIFICA OPORTUNIDAD DE INVERSION,INDEPENDENCIA,19.3797733751,19.3797733751
481,530000,0,2,1,0,EJERCITO DE ORIENTE ZONA PENON,DEPARTAMENTO EN IZTAPALAPA,,,
482,15000000,0,3,3,2,POLANCO II SECC,VENTA DEPARTAMENTO EN POLANCO,,,
483,3500000,50,1,1,1,ANZURES,HERSCHEL ANZURES,ANZURES,19.4314355481,19.4314355481
484,4475000,10,3,3,0,EX-HACIENDA COAPA,"DEPARTAMENTO EN VENTA EN VIEJO EJIDO DE SANTA URSULA COAPA, COYOACAN, CIUDAD DE MEXICO",,,
485,1505840,51,1,2,1,POPULAR RASTRO,"DEPARTAMENTO EN VENTA EN RESIDENCIAL DEL PARQUE, VENUSTIANO CARRANZA, CDMX, 1 RECAMARA",EL PARQUE,19.423313211,19.423313211
486,15000000,0,3,3,2,POLANCO II SECC,DEPARTAMENTO EN VENTA EN SOCRATES POLANCO,,,
487,21500000,541,3,3,0,BOSQUES DE LAS LOMAS,"BOSQUES DE LAS LOMAS, CASA EN CONJUNTO A LA VENTA EN BOSQUES DE REFORMA (GR)",BOSQUES DE LAS LOMAS,19.4035606676,19.4035606676
488,15000000,0,3,3,0,BOSQUES DE LAS LOMAS,"BOSQUES DE LAS LOMAS, DEPARTAMENTO A LA VENTA EN RESIDENCIAL LA PERLA (MC)",BOSQUES DE LAS LOMAS,19.4035606676,19.4035606676
489,22550000,0,2,2,0,POLANCO III SECC,"POLANCO, EXCELENTE DEPARTAMENTO CON 2 TERRAZAS A LA VENTA EN GOLDSMITH (MC)",LA VENTA,19.3196157598,19.3196157598
490,7290000,0,2,2,2,NARVARTE PONIENTE,DEPARTAMENTO PARA ESTRENAR EN VENTA EN NARVARTE PONIENTE,,,
491,16300000,0,3,3,2,HIPODROMO,PENTHOUSE EN VENTA EN COLONIA HIPODROMO,,,
492,23000000,0,2,2,2,POLANCO III SECC,GARDEN HOUSE EN VENTA EN EDGAR ALLAN POE POLANCO,,,
493,37000000,0,2,2,2,POLANCO III SECC,PENTHOUSE  EN  VENTA EN EDGAR ALAN POE POLANCO,,,
494,19000000,0,3,3,0,LA ROSITA,"BOSQUES DE LAS LOMAS, ESTUPENDO DEPARTAMENTO CON TERRAZA A LA VENTA EN LA CUMBRE (GR)",BOSQUES DE LAS LOMAS,19.4035606676,19.4035606676
495,8800000,0,2,2,0,AMP GRANADA,"ZONA CARSO, DEPARTAMENTO A LA VENTA EN TORRE PISSARRO (GR)",GRANADA,19.4399132456,19.4399132456
496,4200000,0,2,2,0,SANTA FE,"SANTA FE, DEPARTAMENTO A LA VENTA EN  COSMOCRAT (MC)",SANTA FE,19.3892631023,19.3892631023
497,32000000,700,3,3,0,LOMAS DE VISTA HERMOSA,"BOSQUES DE LAS LOMAS, CASA EN PRIVADA A LA VENTA EN LOMA DE LA PALMA (DM)",BOSQUES DE LAS LOMAS,19.4035606676,19.4035606676
498,6500000,0,1,1,0,AMP GRANADA,POLANCO DEPARTAMENTO PARA ESTRENAR A LA VENTA EN CUADRANTE NEUCHATEL (AO),GRANADA,19.4399132456,19.4399132456
499,10400000,360,4,3,0,LOMAS DEL CHAMIZAL,CASA - LOMAS DE TECAMACHALCO,LOMAS DEL CHAMIZAL,19.3931123205,19.3931123205
500,5800000,0,2,2,0,SANTA FE,EXCELENTE DEPARTAMENTO A LA VENTA EN BE GRAND SANTA FE (DM),SANTA FE,19.3892631023,19.3892631023
501,4700000,0,2,2,0,LOMAS DE SANTA FE,EXCELENTE DEPARTAMENTO EXTERIOR A LA VENTA  EN VIA SANTA FE (JS),SANTA FE,19.3892631023,19.3892631023
502,4699000,0,1,1,0,CHAPULTEPEC MORALES,"EXCELENTE DEPARTAMENTO CON BALCON, A LA VENTA EN LATITUD POLANCO (LG)",LA VENTA,19.3196157598,19.3196157598
503,14500000,0,3,3,0,GRANJAS PALO ALTO,"BOSQUES DE LAS LOMAS, EXCELENTE DEPARTAMENTO  A LA VENTA EN RESIDENCIAL ARMONI (JS/VM",BOSQUES DE LAS LOMAS,19.4035606676,19.4035606676
504,11000000,0,3,3,0,BOSQUES DE LAS LOMAS,"BOSQUE DE LAS LOMAS, DEPARTAMENTO A LA VENTA EN BOSQUES DE TORONJOS (JS)",BOSQUES DE LAS LOMAS,19.4035606676,19.4035606676
505,4749000,0,2,2,0,AMP GRANADA,"GRANADA, ESTUPENDO DEPARTAMENTO A LA VENTA EN LAGO ANDROMACO (LG)",GRANADA,19.4399132456,19.4399132456
506,5509500,102,2,2,2,LORETO Y CAMPAMENTO,"DEPARTAMENTO EN VENTA, NOB SAN JERONIMO, 2 RECAMARAS, 2 BANOS, 2 ESTACIONAMIENTOS",LORETO,19.340780261,19.340780261
507,4497000,125,3,2,2,MANZANASTITLA,"DEPARTAMENTO EN VENTA, ENTTORNO RESIDENCIAL,  3 RECAMARAS, 2 BANOS, 2 ESTACIONAMIENTOS.",MANZANASTITLA,19.3664358227,19.3664358227
508,3800000,0,2,2,1,MIXCOAC,DEPARTAMENTO EN VENTA MIXCOAC BENITO JUAREZ CDMX,BENITO JUAREZ,19.3296058799,19.3296058799
509,13000000,0,3,3,0,BOSQUES DE LAS LOMAS,"BOSQUES DE LAS LOMAS, PRIVADA DE TAMARINDOS DEPARTAMENTO EN VENTA (GR)",BOSQUES DE LAS LOMAS,19.4035606676,19.4035606676
510,5300000,201,3,2,0,CUAJIMALPA,"CUAJIMALPA, CASA EN CONDOMINIO NUEVA, A LA VENTA EN PRIVADA ANCONA (JS)",LA VENTA,19.3196157598,19.3196157598
511,15500000,0,3,3,0,BOSQUES DE LAS LOMAS,"BOSQUE DE LAS LOMAS, DEPARTAMENTO A LA VENTA EN BOSQUE DE CIDROS (RC)",BOSQUES DE LAS LOMAS,19.4035606676,19.4035606676
512,89000000,1100,4,4+,0,MEXICO D.F.,"CASA EN CONDOMINIO A LA VENTA EN CUMBRES SANTA FE, TERRAZA Y JARDIN (JS)",SANTA FE,19.3892631023,19.3892631023
513,2142000,60,2,1,1,MOCTEZUMA 2DA SECC,"DEPARTAMENTO EN PREVENTA EN IDILICA VIAS 7, VENUSTIANO CARRANZA, CDMX 2 RECAMARAS.",VENUSTIANO CARRANZA,19.43921016,19.43921016
514,1980000,56,2,1,1,MOCTEZUMA 2DA SECC,"DEPARTAMENTO EN PREVENTA EN IDILICA VIAS 7, VENUSTIANO CARRANZA, CDMX 2 RECAMARAS.",VENUSTIANO CARRANZA,19.43921016,19.43921016
515,1960000,57,2,1,1,MOCTEZUMA 2DA SECC,"DEPARTAMENTO EN PREVENTA EN IDILICA VIAS 7, VENUSTIANO CARRANZA, CDMX 2 RECAMARAS.",VENUSTIANO CARRANZA,19.43921016,19.43921016
516,7450000,216,3,4+,2,CEDROS,CASA EN VENTA CEDROS DESIERTO DE LOS LEONES,,,
517,6300000,100,2,2,1,HIPODROMO,DEPARTAMENTO CONDESA BALCON,CONDESA,19.4147504858,19.4147504858
518,3795000,85,2,2,1,GRAL ANAYA,DEPARTAMENTO EN VENTA COL GENERAL ANAYA,,,
519,373000,0,1,1,1,SANTA ROSA,CASA EN VENTA EN ZUMPANGO 5560356959  CONTAMOS CON WHATSAAP,SANTA ROSA,19.5234517826,19.5234517826
520,12800000,0,3,3,2,LOMAS DE SANTA FE,ESTRENE SENSACIONAL DEPTO D VISTA PARQUE MEXICANA TORRE 300,SANTA FE,19.3892631023,19.3892631023
521,2765000,70,3,2,1,INDUSTRIAL,PREVENTA EN COLONIA INDUSTRIAL MUY CERCA DE LA BASILICA DE GUADALUPE CDMX,GUADALUPE,19.2137218593,19.2137218593
522,3580000,105,3,2,1,SAN PEDRO DE LOS PINOS,EN SAN PEDRO DE LO PINOS SOBRE AV REVOLUCION CDMX,REVOLUCION,19.439002299,19.439002299
523,3346925,93,2,2,0,AMERICAS UNIDAS,"DEPARTAMENTO EN VENTA A UN COSTADO DE LA NARVARTE, BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
524,3800000,118,3,2,0,COL DEL VALLE SUR,"SE VENDE DEPARTAMENTO COL. DEL VALLE SUR , BENITO JUAREZ,  JOSE MARIA RICO CDMX",BENITO JUAREZ,19.3296058799,19.3296058799
525,3210000,65,2,2,0,PORTALES SUR,"DEPARTAMENTO EN VENTA COLONIA PORTALES ALCALDIA BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
526,3920000,67,2,1,1,ROMA SUR,EN LA COLONIA ROMA SUR MUY CERCA DE METRO CHILPANCINGO,,,
527,4550000,123,2,2,1,STA MARIA LA RIBERA,PENTHOUSE EN PREVENTA EN SANTA MARIA LA RIBERA CDMX,,,
528,8450000,134,2,2,0,COL. RENACIMIENTO,"DEPARTAMENTO EN VENTA EN COLONIA CUAUHTEMOC, CUAUHTEMOC, CIUDAD DE MEXICO",CUAUHTEMOC,19.3200700913,19.3200700913
529,3900000,215,4,2,2,LA NORIA,"OPORTUNIDAD TEPEPAN, XOCHIMILCO, LA NORIA CASA EN VENTA",LA NORIA,19.262957816,19.262957816
530,13650000,353,5,4+,2,FUENTES DEL PEDREGAL,"VENDO AMPLIA CASA EN FUENTES DEL PEDREGAL, TLAPLAN",FUENTES DEL PEDREGAL,19.3038504522,19.3038504522
531,6500000,113,1,1,1,POLANCO IV SECC,DEPARTAMENTO CON TERRAZA EN PLANTA BAJA EN POLANCO,,,
532,4146750,0,2,2,1,VERONICA ANZURES,VENTA - DEPARTAMENTO - BAHIA DE TODOS LOS SANTOS - 80 M2 - PISO 3,VERONICA ANZURES,19.4364110927,19.4364110927
533,1999000,51,2,1,0,DOCTORES,"DEPARTAMENTO EN VENTA, COLONIA DOCTORES, ALCALDIA CUAUHTEMOC, CDMX",CUAUHTEMOC,19.3200700913,19.3200700913
534,5195000,93,2,2,0,ESCANDON I SECC,"DEPARTAMENTO EN VENTA COL HIPODROMO CONDESA, CUAUHTEMOC, CIUDAD DE MEXICO",ESCANDON I,19.4040332209,19.4040332209
535,10500000,195,2,2,0,JARDINES DEL PEDREGAL,"DEPARTAMENTO EN VENTA EN BE GRAND PEDREGAL, ALVARO OBREGON, CIUDAD DE MEXICO",JARDINES DEL PEDREGAL,19.3059286486,19.3059286486
536,4375438,104,2,2,1,PORTALES SUR,"DEPARTAMENTO EN VENTA EN VISTA HERMOSA 97, PORTALES SUR, 2 RECAMARAS",VISTA HERMOSA,19.548099968,19.548099968
537,5577085,135,2,2,1,PORTALES SUR,"DEPARTAMENTO EN VENTA EN VISTA HERMOSA 97, PORTALES SUR, 2 RECAMARAS.",VISTA HERMOSA,19.548099968,19.548099968
538,4206472,106,2,2,1,PORTALES SUR,"DEPARTAMENTO EN VENTA EN VISTA HERMOSA 97, PORTALES SUR, 2 RECAMARAS",VISTA HERMOSA,19.548099968,19.548099968
539,5479577,133,2,2,2,PORTALES SUR,"DEPARTAMENTO EN VENTA EN VISTA HERMOSA 97, PORTALES SUR, 2 RECAMARAS",VISTA HERMOSA,19.548099968,19.548099968
540,4171835,97,2,2,1,PORTALES SUR,"DEPARTAMENTO EN VENTA EN VISTA HERMOSA 97, PORTALES SUR, 2 RECAMARAS",VISTA HERMOSA,19.548099968,19.548099968
541,5381326,139,2,2,1,PORTALES SUR,"DEPARTAMENTO EN VENTA EN VISTA HERMOSA 97, PORTALES SUR, 2 RECAMARAS",VISTA HERMOSA,19.548099968,19.548099968
542,5300000,152,3,3,0,LOMA DE SAN PEDRO,"CASA EN CONDOMINIO EN VENTA ZONA SANTA FE, LOMAS DE SAN PEDRO, CUAJIMALPA, CDMX",SANTA FE,19.3892631023,19.3892631023
543,3010000,67,2,2,0,PORTALES ORIENTE,"DEPARTAMENTO EN VENTA  COL. PORTALES ORIENTE, BENITO JUAREZ, CDMX",BENITO JUAREZ,19.3296058799,19.3296058799
544,9500000,0,3,4+,2,COL DEL VALLE SUR,DEPARTAMENTO EN VENTA EN COLONIA DEL VALLE.,,,
545,3800000,140,4,1,2,SAN JUAN XALPA,"CASA EN VENTA EN LOMAS ESTRELLA, OPORTUNIDAD",ESTRELLA,19.4749871497,19.4749871497
546,6500000,280,3,3,3,MEXICO D.F.,"CASA EN CONDOMINIO EN TLALPAN, RESIDENCIAL HERRERIAS",,,
547,3001075,68,2,2,0,STA MARIA LA RIBERA,"DEPARTAMENTO EN VENTA EN  SANTA MARIA LA RIBERA, CUAUHTEMOC , CDMX",CUAUHTEMOC,19.3200700913,19.3200700913
548,2222228,50,2,1,0,STA MARIA LA RIBERA,"DEPARTAMENTO EN PREVENTA EN SANTA MARIA LA RIBERA, CUAUHTEMOC, CDMX",CUAUHTEMOC,19.3200700913,19.3200700913
549,12680000,475,4,3,0,CAMINO REAL DE TETELPAN,"SE VENDE CASA EN REAL DE TETELPAN, ALVARO OBREGON, CIUDAD DE MEXICO",ALVARO OBREGON,19.4127921222,19.4127921222
550,3030000,64,2,2,1,ALAMOS,DEPARTAMENTO EN VENTA EN XOLA ASTURIAS,ASTURIAS,19.4046308544,19.4046308544
551,2560000,60,2,1,1,MIGUEL ALEMAN,DEPTO EN COLONIA MIGUEL ALEMAN BENITO JUAREZ,BENITO JUAREZ,19.3296058799,19.3296058799
552,6470000,0,3,1,1,VERONICA ANZURES,PENTHOUSE EN VENTA EN VERONICA ANZURES,VERONICA ANZURES,19.4364110927,19.4364110927
553,4800000,0,2,1,0,ROMA NTE.,DEPARATMENTO EN LA COL. ROMA NORTE,,,
554,23500000,427,3,4+,4+,JARDINES EN LA MONTANA,ESPECTACULAR DEPARTAMENTO EN VENTA JARDINES EN LA MONTANA 3 RECAMARAS,,,
555,9764300,179,2,2,2,AMP GRANADA,"DEPARTAMENTO EN VENTA EN NUPOL, GRANADA, 2 RECAMARAS.",GRANADA,19.4399132456,19.4399132456
556,6513400,90,2,2,2,AMP GRANADA,"DEPARTAMENTO EN VENTA EN NUPOL, GRANADA, 2 RECAMARAS.",GRANADA,19.4399132456,19.4399132456
557,1631000,58,2,1,0,GRANJAS MEXICO,"DEPARTAMENTO EN VENTA EN UPICCSA IZTACALCO, CIUDAD DE MEXICO",,,
558,3400000,65,2,2,2,NARVARTE ORIENTE,SE VENDE  DEPARTAMENTO NARVARTE,,,
559,6120000,111,3,4+,2,MANZANASTITLA,VENDO CASA DE 3 RECAMARAS EN CUAJIMALPA CDMX.,MANZANASTITLA,19.3664358227,19.3664358227
560,5900000,116,3,3,2,PUEBLO NUEVO BAJO,CASA EN CONDOMINIO CON 3 RECAMARAS A 15 MINUTOS DEL HOSPITAL ANGELES DEL PEDREGAL.,PUEBLO NUEVO BAJO,19.306936172,19.306936172
561,3200000,0,3,2,1,STA CRUZ ATOYAC,VENDO DEPARTAMENTO  CON 3 RECAMARAS EN COLONIA DEL VALLE  CDMX,STA CRUZ ATOYAC,19.3681589306,19.3681589306
562,5350000,111,3,3,2,MANZANASTITLA,VENDO CASA DE 3 RECAMARAS EN CUAJIMALPA  CDMX,MANZANASTITLA,19.3664358227,19.3664358227
563,3390000,0,3,2,2,VALLE ESCONDIDO,VENDO DEPARTAMENTO DE 3 RECAMARAS TEPEPAN TLALPAN CDMX,VALLE ESCONDIDO,19.2779096952,19.2779096952
564,16900000,332,4,4+,3,CD. DE LOS DEPORTES,VENDO  CASA CON 4 RECAMARAS EN CIUDAD DE LOS DEPORTES DELEGACION  BENITO JUAREZ CDMX,BENITO JUAREZ,19.3296058799,19.3296058799
565,20880000,260,3,3,0,LOMAS QUEBRADAS,"CASA EN VENTA EN SAN JERONIMO, EN MAGDALENA CONTRERAS, CIUDAD DE MEXICO",LOMAS QUEBRADAS,19.3152774944,19.3152774944
566,5620800,86,2,2,2,AMP GRANADA,"DEPARTAMENTO EN VENTA EN NUPOL, GRANADA, 2 RECAMARAS.",GRANADA,19.4399132456,19.4399132456
567,2902700,53,2,1,1,CONTADERO,"DEPARTAMENTO EN VENTA EN VISTA AL BOSQUE, CUAJIMALPA, 2 RECAMARAS.",,,
568,3240200,56,2,1,1,CONTADERO,"DEPARTAMENTO EN VENTA EN VISTA AL BOSQUE, CUAJIMALPA, 2 RECAMARAS.",,,
569,5175700,200,2,2,1,CONTADERO,"DEPARTAMENTO EN VENTA EN VISTA AL BOSQUE, CUAJIMALPA, 2 RECAMARAS.",,,
570,2450000,60,2,1,1,PORTALES NTE,DEPARTAMENTO VENTA 2 RECAMARAS COL PORTALES NORTE ALCALDIA BENITO JUAREZ,BENITO JUAREZ,19.3296058799,19.3296058799
571,800000,48,2,1,0,PERALVILLO,DEPARTAMENTO A 10 MINUTOS  CENTRO DE LA CIUDAD COL PERALVILLO ALCALDIA CUAUHTEMOC,CUAUHTEMOC,19.3200700913,19.3200700913
572,1000000,48,2,1,0,PERALVILLO,DEPARTAMENTO VENTA CERCA DE CENTRO DE CIUDAD COL PERALVILLO ALCALDIA CUAUHTEMOC,CUAUHTEMOC,19.3200700913,19.3200700913
573,8100000,129,2,2,0,COL. RENACIMIENTO,"DEPARTAMENTO EN VENTA EN CUAUHTEMOC, CDMX, CON TERRAZA PROPIA",CUAUHTEMOC,19.3200700913,19.3200700913
574,4900000,97,2,2,0,ESCANDON I SECC,"DEPARTAMENTO  EN PREVENTA, COLONIA ESCANDON, MIGUEL HIDALGO, CIUDAD DE MEXICO",ESCANDON I,19.4040332209,19.4040332209
575,6300000,100,2,2,1,HIPODROMO,DEPARTAMENTO CONDESA BALCON,CONDESA,19.4147504858,19.4147504858
576,2133506,0,3,3,2,LOMAS DE CHAPULTEPEC,CASA EN RESIDENCIAL CON PISCINA 3 REC ROOF GARDEN SPORTS CLUB Y SALON D USOS MULTIPLES EN CUERNAVACA,LOMAS DE CHAPULTEPEC,19.4228411174,19.4228411174
577,5300000,0,3,3,3,LOMAS DE PADIERNA,VENTA ESPECTACULAR PH EN HEROES DE PADIERNA,HEROES DE PADIERNA,19.3133186911,19.3133186911
578,4900000,97,2,2,0,ESCANDON I SECC,"DEPARTAMENTO  EN PREVENTA, COLONIA ESCANDON, MIGUEL HIDALGO, CIUDAD DE MEXICO",ESCANDON I,19.4040332209,19.4040332209
579,4990000,85,1,1,0,REFORMA SOC,"DEPARTAMENTO TIPO LOFT EN VENTA TECAMACHALCO ,MIGUEL HIDALGO, CDMX",MIGUEL HIDALGO,19.4359898482,19.4359898482
580,13900000,202,3,2,0,LOS ALPES,"CASA EN VENTA EN AVENIDA LAS FLORES, COL. CAMPESTRE, ALCALDIA ALVARO OBREGON, CIUDAD DE MEXICO",ALVARO OBREGON,19.4127921222,19.4127921222
581,7900000,182,3,2,0,LOMAS DE CHAPULTEPEC VI SECC,"DEPARTAMENTO EN VISTA VERDE EN VENTA, MIGUEL HIDALGO, CIUDAD DE MEXICO",MIGUEL HIDALGO,19.4359898482,19.4359898482
582,3450000,67,2,2,0,ALAMOS,"VENTA DE DEPARTAMENTO NUEVO EN COLONIA ALAMOS, BENITO JUAREZ CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
583,12500000,1,3,4+,0,SAN JOSE INSURGENTES,"DEPARTAMENTO EN VENTA UBICADO EN SAN JOSE INSURGENTES, BENITO JUAREZ, CDMX",BENITO JUAREZ,19.3296058799,19.3296058799
584,3600000,88,2,2,0,MODELO PENSIL,"DEPARTAMENTO NUEVO EN VENTA COLONIA ANAHUAC DELEGACION MIGUEL HIDALGO, CIUDAD DE MEXICO",MODELO PENSIL,19.4464153475,19.4464153475
585,3010000,68,2,2,0,PORTALES ORIENTE,"DEPARTAMENTO EN VENTA EN COLONIA PORTALES, BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
586,1549108,38,1,1,0,POSTAL,DEPARTAMENTO EN LA COL. POSTAL ALCALDIA BENITO JUAREZ,BENITO JUAREZ,19.3296058799,19.3296058799
587,3160300,52,1,1,2,ADOLFO LOPEZ MATEOS,"DEPARTAMENTO EN PREVENTA EN CUAJIMALPA DE MORELOS, 1 RECAMARA",ADOLFO LOPEZ MATEOS,19.4200520013,19.4200520013
588,4560300,76,2,2,2,ADOLFO LOPEZ MATEOS,"DEPARTAMENTO EN PREVENTA  EN CUAJIMALPA DE MORELOS, 2 RECAMARAS",ADOLFO LOPEZ MATEOS,19.4200520013,19.4200520013
589,3556400,29,2,2,2,ADOLFO LOPEZ MATEOS,"DEPARTAMENTO EN PREVENTA  EN CUAJIMALPA DE MORELOS, 2 RECAMARAS",ADOLFO LOPEZ MATEOS,19.4200520013,19.4200520013
590,4255100,74,2,2,2,ADOLFO LOPEZ MATEOS,"DEPARTAMENTO EN PREVENTA  EN CUAJIMALPA DE MORELOS, 2 RECAMARAS",ADOLFO LOPEZ MATEOS,19.4200520013,19.4200520013
591,4990000,100,2,2,0,ROMA SUR,"DEPARTAMENTO EN TLAXCALA 13 COL. ROMA SUR, CDMX",,,
592,2691056,66,2,2,0,STA MARIA LA RIBERA,DEPARTAMENTO CON DOS TERRAZAS EN PREVENTA SANTA MARIA LA RIBERA,,,
593,4200000,195,3,2,1,TACUBA,"ESPECTACULAR PH EN MAR MEDITERRANEO, TACUBA",TACUBA,19.4563586061,19.4563586061
594,4158000,70,2,2,1,SAN JOSE INSURGENTES,"DEPARTAMENTO EN VENTA EN ALURE SAN JOSE INSURGENTES, SAN JOSE INSURGENTES, 2 RECAMARAS",SAN JOSE,19.2716370692,19.2716370692
595,7870000,221,3,3,0,LOMAS DE VISTA HERMOSA,"DEPARTAMENTO EN VENTA , ALCALDIA CUAJIMALPA DE MORELOS, COLONIA SANTA FE, CIUDAD DE MEXICO",VISTA HERMOSA,19.548099968,19.548099968
596,4390000,95,2,2,0,NARVARTE PONIENTE,"DEPARTAMENTO EN VENTA EN NARVARTE, BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
597,2319515,25,1,1,0,ROMA NTE.,"DEPARTAMENTO EN PREVENTA EN ROMA NORTE, CUAUHTEMOC, CDMX",CUAUHTEMOC,19.3200700913,19.3200700913
598,7500000,0,2,2,0,POLANCO I SECC,"POLANCO, BAJA PRECIO DE VENTA DEPARTAMENTO EN JUAN RACINE (LG)",,,
599,4700000,148,2,2,1,PORTALES SUR,"DEPARTAMENTO  EN VENTA EN SEVILLA 815 EN  BENITO JUAREZ,  CDMX,  3 RECAMARAS.",BENITO JUAREZ,19.3296058799,19.3296058799
600,12757945,19,3,4+,2,ANZURES,DEPARTAMENTO EN VENTA COLONIA ANZURES,ANZURES,19.4314355481,19.4314355481
601,1798300,61,1,1,0,PENSADOR MEXICANO,"DEPARTAMENTO EN PREVENTA EN SIBERIA, VENUSTIANO CARRANZA, CIUDAD DE MEXICO",VENUSTIANO CARRANZA,19.43921016,19.43921016
602,4842000,84,2,2,1,SAN JOSE INSURGENTES,"DEPARTAMENTO EN VENTA EN ALURE SAN JOSE INSURGENTES, SAN JOSE INSURGENTES, 2 RECAMARAS CON ESTUDIO",SAN JOSE,19.2716370692,19.2716370692
603,3915000,66,1,2,1,SAN JOSE INSURGENTES,"DEPARTAMENTO EN VENTA EN ALURE SAN JOSE INSURGENTES, SAN JOSE INSURGENTES, 1 RECAMARA CON BALCON",SAN JOSE,19.2716370692,19.2716370692
604,3906000,60,1,1,1,SAN JOSE INSURGENTES,"DEPARTAMENTO EN VENTA EN ALURE SAN JOSE INSURGENTES, SAN JOSE INSURGENTES, 1 RECAMARA CON BALCON",SAN JOSE,19.2716370692,19.2716370692
605,23000000,216,2,2,2,POLANCO III SECC,EXCLUSIVO DEPARTAMENTO EN VENTA EN POLANCO,,,
606,14200000,205,3,4+,0,ANZURES,"DEPARTAMENTO EN VENTA EN COL. ANZURES, CDMX.",ANZURES,19.4314355481,19.4314355481
607,2178000,64,2,2,0,AJUSCO,"DEPARTAMENTO EN VENTA EN AJUSCO, COYOACAN, CIUDAD DE MEXICO",,,
608,5500000,84,3,3,0,PROGRESO,"CASA EN VENTA, COL. PROGRESO, ALVARO OBREGON, CIUDAD DE MEXICO",ALVARO OBREGON,19.4127921222,19.4127921222
609,13500000,200,6+,4+,0,FLORIDA,"CASA EN VENTA, COLONIA FLORIDA, ALCALDIA ALVARO OBREGON, CIUDAD DE MEXICO",ALVARO OBREGON,19.4127921222,19.4127921222
610,4450000,0,2,2,1,COL DEL VALLE CENTRO,"VENTA DEPARTAMENTO EN COL. DEL VALLE, BENITO JUAREZ",BENITO JUAREZ,19.3296058799,19.3296058799
611,4179900,89,2,2,1,PORTALES SUR,"DEPARTAMENTO EN PREVENTA EN POPOCATEPETL 74, PORTALES SUR, 2 RECAMARAS.",POPO,19.4457823588,19.4457823588
